SerialNo,PartyID,SymbolID,SymbolName,PoliticalPartyName,DistrictCd,DistrictName,StateID,SCConstID,CenterConstID,OrderID,TotalVoteReceived
8793,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),71,,7,0,1,54,68
8794,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,71,,7,0,1,27,64
8795,9,2578,मादल,नेपाल मजदुर किसान पार्टी,71,,7,0,1,9,61
8796,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),71,,7,0,1,25,61
8797,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),71,,7,0,1,17,59
8798,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",71,,7,0,1,6,52
8799,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),71,,7,0,1,21,50
8800,18,2507,कमलको फूल,नेपाल जनता पार्टी,71,,7,0,1,18,44
8801,19,2521,गितार,संयुक्त नागरिक पार्टी,71,,7,0,1,19,38
8802,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,71,,7,0,1,23,36
8803,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,71,,7,0,1,30,34
8804,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,71,,7,0,1,47,33
8805,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,71,,7,0,1,40,32
8806,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,71,,7,0,1,12,27
8807,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",71,,7,0,1,41,20
8808,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,71,,7,0,1,45,19
8809,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,71,,7,0,1,51,19
8810,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,71,,7,0,1,22,17
8811,42,2595,सिट्ठी,नेपाली जनता दल,71,,7,0,1,42,17
8812,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),71,,7,0,1,48,17
8813,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,71,,7,0,1,32,16
8814,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",71,,7,0,1,36,15
8815,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,71,,7,0,1,55,15
8816,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,71,,7,0,1,44,15
8817,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,71,,7,0,1,13,14
8818,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,71,,7,0,1,15,14
8819,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,71,,7,0,1,29,14
8820,10,2522,गिलास,राष्ट्रिय जनमोर्चा,71,,7,0,1,10,13
8821,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,71,,7,0,1,28,13
8822,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,71,,7,0,1,26,11
8823,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,71,,7,0,1,35,11
8824,43,2505,ओदान,त्रिमुल नेपाल,71,,7,0,1,43,10
8825,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",71,,7,0,1,58,10
8826,57,2540,डुङ्‌गा,जन अधिकार पार्टी,71,,7,0,1,57,9
8827,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,71,,7,0,1,53,8
8828,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),71,,7,0,1,56,8
8829,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,71,,7,0,1,33,7
8830,14,2536,जग,बहुजन शक्ति पार्टी,71,,7,0,1,14,7
8831,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,71,,7,0,1,31,6
8832,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,71,,7,0,1,52,6
8833,20,2529,घर,नेपाल जनमुक्ति पार्टी,71,,7,0,1,20,5
8834,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),71,,7,0,1,46,3
8835,37,2530,घोडा,मितेरी पार्टी नेपाल,71,,7,0,1,37,2
8836,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,71,,7,0,2,4,22559
8837,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",71,,7,0,2,50,9435
8838,2,2583,रुख,नेपाली काँग्रेस,71,,7,0,2,2,7107
8839,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),71,,7,0,2,1,6818
8840,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,71,,7,0,2,3,4902
8841,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,71,,7,0,2,5,1533
8842,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,71,,7,0,2,34,571
8843,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),71,,7,0,2,38,213
8844,9,2578,मादल,नेपाल मजदुर किसान पार्टी,71,,7,0,2,9,197
8845,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,71,,7,0,2,16,131
8846,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,71,,7,0,2,39,115
8847,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,71,,7,0,2,11,77
8848,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,71,,7,0,2,55,76
8849,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",71,,7,0,2,49,70
8850,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,71,,7,0,2,32,43
8851,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,71,,7,0,2,24,33
8852,18,2507,कमलको फूल,नेपाल जनता पार्टी,71,,7,0,2,18,31
8853,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),71,,7,0,2,54,27
8854,19,2521,गितार,संयुक्त नागरिक पार्टी,71,,7,0,2,19,27
8855,10,2522,गिलास,राष्ट्रिय जनमोर्चा,71,,7,0,2,10,26
8856,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),71,,7,0,2,25,26
8857,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),71,,7,0,2,17,24
8858,7,2585,लाउड स्पिकर,जनमत पार्टी,71,,7,0,2,7,24
8859,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",71,,7,0,2,6,21
8860,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,71,,7,0,2,45,21
8861,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,71,,7,0,2,23,20
8862,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,71,,7,0,2,47,19
8863,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,71,,7,0,2,27,19
8864,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,71,,7,0,2,12,18
8865,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,71,,7,0,2,51,11
8866,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",71,,7,0,2,41,10
8867,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,71,,7,0,2,30,9
8868,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),71,,7,0,2,56,8
8869,14,2536,जग,बहुजन शक्ति पार्टी,71,,7,0,2,14,8
8870,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,71,,7,0,2,40,7
8871,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",71,,7,0,2,36,7
8872,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),71,,7,0,2,21,7
8873,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,71,,7,0,2,15,7
8874,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",71,,7,0,2,58,6
8875,20,2529,घर,नेपाल जनमुक्ति पार्टी,71,,7,0,2,20,6
8876,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,71,,7,0,2,53,5
8877,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,71,,7,0,2,33,5
8878,42,2595,सिट्ठी,नेपाली जनता दल,71,,7,0,2,42,4
8879,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),71,,7,0,2,48,4
8880,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,71,,7,0,2,44,4
8881,57,2540,डुङ्‌गा,जन अधिकार पार्टी,71,,7,0,2,57,4
8882,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,71,,7,0,2,52,4
8883,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,71,,7,0,2,26,4
8884,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,71,,7,0,2,29,3
8885,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,71,,7,0,2,13,3
8886,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,71,,7,0,2,35,2
8887,37,2530,घोडा,मितेरी पार्टी नेपाल,71,,7,0,2,37,2
8888,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),71,,7,0,2,46,2
8889,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,71,,7,0,2,28,2
8890,43,2505,ओदान,त्रिमुल नेपाल,71,,7,0,2,43,2
8891,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,71,,7,0,2,31,1
8892,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,71,,7,0,2,22,1
8893,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,71,,7,0,3,4,22158
8894,2,2583,रुख,नेपाली काँग्रेस,71,,7,0,3,2,9864
8895,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,71,,7,0,3,3,9738
8896,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",71,,7,0,3,50,6063
8897,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),71,,7,0,3,1,4752
8898,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,71,,7,0,3,5,2466
8899,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,71,,7,0,3,34,445
8900,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",71,,7,0,3,49,250
8901,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,71,,7,0,3,16,235
8902,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,71,,7,0,3,39,165
8903,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),71,,7,0,3,38,125
8904,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,71,,7,0,3,11,109
8905,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,71,,7,0,3,27,92
8906,7,2585,लाउड स्पिकर,जनमत पार्टी,71,,7,0,3,7,88
8907,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),71,,7,0,3,25,83
8908,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",71,,7,0,3,6,78
8909,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),71,,7,0,3,17,77
8910,9,2578,मादल,नेपाल मजदुर किसान पार्टी,71,,7,0,3,9,44
8911,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),71,,7,0,3,54,43
8912,10,2522,गिलास,राष्ट्रिय जनमोर्चा,71,,7,0,3,10,41
8913,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,71,,7,0,3,24,35
8914,18,2507,कमलको फूल,नेपाल जनता पार्टी,71,,7,0,3,18,34
8915,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,71,,7,0,3,45,33
8916,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,71,,7,0,3,23,32
8917,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,71,,7,0,3,47,29
8918,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,71,,7,0,3,55,25
8919,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,71,,7,0,3,12,23
8920,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,71,,7,0,3,30,18
8921,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,71,,7,0,3,51,18
8922,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,71,,7,0,3,22,18
8923,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,71,,7,0,3,44,17
8924,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),71,,7,0,3,21,16
8925,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,71,,7,0,3,33,15
8926,19,2521,गितार,संयुक्त नागरिक पार्टी,71,,7,0,3,19,14
8927,14,2536,जग,बहुजन शक्ति पार्टी,71,,7,0,3,14,14
8928,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,71,,7,0,3,29,10
8929,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),71,,7,0,3,56,10
8930,42,2595,सिट्ठी,नेपाली जनता दल,71,,7,0,3,42,10
8931,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,71,,7,0,3,40,9
8932,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,71,,7,0,3,13,9
8933,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),71,,7,0,3,48,9
8934,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",71,,7,0,3,41,8
8935,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,71,,7,0,3,53,8
8936,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,71,,7,0,3,32,8
8937,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,71,,7,0,3,26,7
8938,20,2529,घर,नेपाल जनमुक्ति पार्टी,71,,7,0,3,20,7
8939,43,2505,ओदान,त्रिमुल नेपाल,71,,7,0,3,43,7
8940,57,2540,डुङ्‌गा,जन अधिकार पार्टी,71,,7,0,3,57,7
8941,37,2530,घोडा,मितेरी पार्टी नेपाल,71,,7,0,3,37,7
8942,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,71,,7,0,3,15,6
8943,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,71,,7,0,3,28,5
8944,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,71,,7,0,3,35,5
8945,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,71,,7,0,3,52,5
8946,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",71,,7,0,3,36,5
8947,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),71,,7,0,3,46,3
8948,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",71,,7,0,3,58,3
8949,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,71,,7,0,3,31,2
8950,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,71,,7,0,4,4,29856
8951,2,2583,रुख,नेपाली काँग्रेस,71,,7,0,4,2,11014
8952,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),71,,7,0,4,1,8565
8953,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,71,,7,0,4,3,5107
8954,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,71,,7,0,4,5,2495
8955,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",71,,7,0,4,50,955
8956,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,71,,7,0,4,34,724
8957,10,2522,गिलास,राष्ट्रिय जनमोर्चा,71,,7,0,4,10,168
8958,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,71,,7,0,4,16,158
8959,19,2521,गितार,संयुक्त नागरिक पार्टी,71,,7,0,4,19,132
8960,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",71,,7,0,4,49,84
8961,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,71,,7,0,4,39,79
8962,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",71,,7,0,4,6,78
8963,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,71,,7,0,4,32,72
8964,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),71,,7,0,4,38,69
8965,7,2585,लाउड स्पिकर,जनमत पार्टी,71,,7,0,4,7,68
8966,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,71,,7,0,4,11,57
8967,9,2578,मादल,नेपाल मजदुर किसान पार्टी,71,,7,0,4,9,49
8968,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),71,,7,0,4,21,33
8969,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),71,,7,0,4,25,33
8970,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),71,,7,0,4,54,30
8971,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),71,,7,0,4,17,27
8972,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,71,,7,0,4,24,26
8973,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,71,,7,0,4,27,20
8974,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,71,,7,0,4,23,20
8975,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,71,,7,0,4,47,18
8976,18,2507,कमलको फूल,नेपाल जनता पार्टी,71,,7,0,4,18,18
8977,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,71,,7,0,4,51,18
8978,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,71,,7,0,4,30,17
8979,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,71,,7,0,4,55,17
8980,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,71,,7,0,4,33,16
8981,43,2505,ओदान,त्रिमुल नेपाल,71,,7,0,4,43,16
8982,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,71,,7,0,4,12,15
8983,14,2536,जग,बहुजन शक्ति पार्टी,71,,7,0,4,14,15
8984,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,71,,7,0,4,40,12
8985,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,71,,7,0,4,45,10
8986,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,71,,7,0,4,29,10
8987,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),71,,7,0,4,48,9
8988,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",71,,7,0,4,41,9
8989,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,71,,7,0,4,15,9
8990,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,71,,7,0,4,13,8
8991,57,2540,डुङ्‌गा,जन अधिकार पार्टी,71,,7,0,4,57,8
8992,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,71,,7,0,4,26,8
8993,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",71,,7,0,4,36,7
8994,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,71,,7,0,4,53,7
8995,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,71,,7,0,4,22,6
8996,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),71,,7,0,4,56,6
8997,20,2529,घर,नेपाल जनमुक्ति पार्टी,71,,7,0,4,20,6
8998,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,71,,7,0,4,44,6
8999,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,71,,7,0,4,28,6
9000,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",71,,7,0,4,58,4
9001,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,71,,7,0,4,52,3
9002,42,2595,सिट्ठी,नेपाली जनता दल,71,,7,0,4,42,3
9003,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,71,,7,0,4,35,2
9004,37,2530,घोडा,मितेरी पार्टी नेपाल,71,,7,0,4,37,1
9005,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,71,,7,0,4,31,1
9006,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),71,,7,0,4,46,0
9007,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,71,,7,0,5,4,32953
9008,2,2583,रुख,नेपाली काँग्रेस,71,,7,0,5,2,10373
9009,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,71,,7,0,5,3,5886
9010,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),71,,7,0,5,1,5844
9011,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,71,,7,0,5,5,3699
9012,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",71,,7,0,5,6,1214
9013,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",71,,7,0,5,50,849
9014,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,71,,7,0,5,34,667
9015,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,71,,7,0,5,16,377
9016,10,2522,गिलास,राष्ट्रिय जनमोर्चा,71,,7,0,5,10,231
9017,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),71,,7,0,5,38,210
9018,7,2585,लाउड स्पिकर,जनमत पार्टी,71,,7,0,5,7,163
9019,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",71,,7,0,5,49,114
9020,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,71,,7,0,5,24,109
9021,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,71,,7,0,5,39,88
9022,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,71,,7,0,5,11,73
9023,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),71,,7,0,5,25,72
9024,9,2578,मादल,नेपाल मजदुर किसान पार्टी,71,,7,0,5,9,56
9025,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),71,,7,0,5,17,43
9026,19,2521,गितार,संयुक्त नागरिक पार्टी,71,,7,0,5,19,43
9027,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,71,,7,0,5,27,34
9028,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,71,,7,0,5,47,31
9029,18,2507,कमलको फूल,नेपाल जनता पार्टी,71,,7,0,5,18,31
9030,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,71,,7,0,5,51,30
9031,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),71,,7,0,5,54,27
9032,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,71,,7,0,5,23,27
9033,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,71,,7,0,5,26,19
9034,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,71,,7,0,5,22,19
9035,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,71,,7,0,5,13,13
9036,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",71,,7,0,5,41,12
9037,20,2529,घर,नेपाल जनमुक्ति पार्टी,71,,7,0,5,20,11
9038,14,2536,जग,बहुजन शक्ति पार्टी,71,,7,0,5,14,11
9039,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",71,,7,0,5,36,10
